product_id,name,brand_id,category_id,description
1463,Elegant T-Shirts 1463,3,18,High-quality Shirts for everyday wear.
1464,Classic Dresses 1464,2,13,High-quality Shoes for everyday wear.
1465,Classic Dresses 1465,8,1,High-quality Shirts for everyday wear.
1466,Stylish Shoes 1466,1,1,High-quality Jackets for everyday wear.
1467,Cool Dresses 1467,1,2,High-quality Shirts for everyday wear.
1468,Classic Jeans 1468,1,17,High-quality Jackets for everyday wear.
1469,Classic Dresses 1469,1,2,High-quality Dresses for everyday wear.
1470,Elegant Shoes 1470,6,13,High-quality Jackets for everyday wear.
1471,Classic Dresses 1471,3,11,High-quality Jeans for everyday wear.
1472,Elegant Jackets 1472,6,6,High-quality T-Shirts for everyday wear.
1473,Trendy T-Shirts 1473,2,8,High-quality Jackets for everyday wear.
1474,Elegant Shirts 1474,2,16,High-quality Jeans for everyday wear.
1475,Classic Jackets 1475,2,2,High-quality Dresses for everyday wear.
1476,Stylish Jeans 1476,3,3,High-quality Shoes for everyday wear.
1477,Trendy Jackets 1477,1,14,High-quality Jeans for everyday wear.
1478,Elegant T-Shirts 1478,2,17,High-quality Shirts for everyday wear.
1479,Stylish Dresses 1479,1,8,High-quality Shirts for everyday wear.
1480,Cool T-Shirts 1480,5,17,High-quality T-Shirts for everyday wear.
1481,Stylish Jackets 1481,1,1,High-quality Jeans for everyday wear.
1482,Cool Jackets 1482,3,13,High-quality T-Shirts for everyday wear.
1483,Stylish Shirts 1483,7,11,High-quality Jeans for everyday wear.
1484,Trendy Dresses 1484,2,8,High-quality Jeans for everyday wear.
1485,Classic Jackets 1485,3,3,High-quality Dresses for everyday wear.
1486,Classic Jackets 1486,7,14,High-quality Dresses for everyday wear.
1487,Stylish Shirts 1487,5,8,High-quality Jeans for everyday wear.
1488,Cool Jeans 1488,5,14,High-quality Jeans for everyday wear.
1489,Trendy Dresses 1489,4,2,High-quality T-Shirts for everyday wear.
1490,Stylish Jackets 1490,5,3,High-quality Shoes for everyday wear.
1491,Elegant Shirts 1491,5,8,High-quality T-Shirts for everyday wear.
1492,Trendy Jackets 1492,7,10,High-quality T-Shirts for everyday wear.
1493,Elegant Jeans 1493,1,7,High-quality Shirts for everyday wear.
1494,Classic Dresses 1494,5,5,High-quality Shirts for everyday wear.
1495,Elegant T-Shirts 1495,5,5,High-quality Dresses for everyday wear.
1496,Trendy T-Shirts 1496,2,16,High-quality T-Shirts for everyday wear.
1497,Trendy Jeans 1497,2,7,High-quality Jackets for everyday wear.
1498,Elegant Jackets 1498,8,2,High-quality Shirts for everyday wear.
1499,Classic Jackets 1499,8,6,High-quality Shirts for everyday wear.
1500,Trendy Jeans 1500,6,13,High-quality Jackets for everyday wear.
1501,Classic Dresses 1501,5,13,High-quality T-Shirts for everyday wear.
1502,Classic Shoes 1502,8,7,High-quality Shoes for everyday wear.
1503,Trendy Dresses 1503,3,10,High-quality Shoes for everyday wear.
1504,Trendy Jeans 1504,8,17,High-quality Shoes for everyday wear.
1505,Cool T-Shirts 1505,3,10,High-quality Jeans for everyday wear.
1506,Classic Jackets 1506,1,6,High-quality Jeans for everyday wear.
1507,Trendy Shoes 1507,1,10,High-quality Jeans for everyday wear.
1508,Elegant Jeans 1508,8,17,High-quality Jackets for everyday wear.
1509,Stylish Jackets 1509,2,5,High-quality Dresses for everyday wear.
1510,Classic Shirts 1510,2,5,High-quality Jeans for everyday wear.
1511,Elegant Dresses 1511,6,10,High-quality Shirts for everyday wear.
1512,Trendy Dresses 1512,4,15,High-quality Shirts for everyday wear.
1513,Trendy Jackets 1513,8,1,High-quality Dresses for everyday wear.
1514,Trendy Shoes 1514,6,17,High-quality Shoes for everyday wear.
1515,Elegant Jeans 1515,3,14,High-quality Jeans for everyday wear.
1516,Cool Shoes 1516,5,11,High-quality T-Shirts for everyday wear.
1517,Classic Dresses 1517,6,11,High-quality Shoes for everyday wear.
1518,Trendy Dresses 1518,3,14,High-quality Shirts for everyday wear.
1519,Trendy Jeans 1519,5,14,High-quality Dresses for everyday wear.
1520,Elegant T-Shirts 1520,5,13,High-quality Jeans for everyday wear.
1521,Elegant Jeans 1521,2,12,High-quality Shirts for everyday wear.
1522,Classic Jackets 1522,2,4,High-quality Shoes for everyday wear.
1523,Classic Dresses 1523,2,4,High-quality Shoes for everyday wear.
1524,Classic T-Shirts 1524,8,8,High-quality Shirts for everyday wear.
1525,Stylish Jeans 1525,7,18,High-quality Dresses for everyday wear.
1526,Cool Dresses 1526,4,10,High-quality Dresses for everyday wear.
1527,Elegant Shoes 1527,5,3,High-quality Shoes for everyday wear.
1528,Elegant Shirts 1528,1,6,High-quality T-Shirts for everyday wear.
1529,Trendy Dresses 1529,1,7,High-quality Jeans for everyday wear.
1530,Elegant Shoes 1530,3,5,High-quality T-Shirts for everyday wear.
1531,Elegant Jeans 1531,2,15,High-quality T-Shirts for everyday wear.
1532,Trendy Jackets 1532,2,14,High-quality Jeans for everyday wear.
1533,Cool Jackets 1533,5,18,High-quality Dresses for everyday wear.
1534,Stylish Shirts 1534,4,11,High-quality T-Shirts for everyday wear.
1535,Elegant Jeans 1535,1,3,High-quality Shirts for everyday wear.
1536,Cool Shirts 1536,1,3,High-quality Dresses for everyday wear.
1537,Classic Shoes 1537,8,5,High-quality Shirts for everyday wear.
1538,Classic T-Shirts 1538,3,14,High-quality Dresses for everyday wear.
1539,Stylish Shoes 1539,3,16,High-quality Shirts for everyday wear.
1540,Trendy Dresses 1540,4,7,High-quality Dresses for everyday wear.
1541,Stylish Jackets 1541,1,12,High-quality Shoes for everyday wear.
1542,Elegant Dresses 1542,5,9,High-quality Jeans for everyday wear.
1543,Classic Jeans 1543,5,10,High-quality Dresses for everyday wear.
1544,Cool Shirts 1544,7,15,High-quality Jeans for everyday wear.
1545,Stylish Shirts 1545,4,14,High-quality Jeans for everyday wear.
1546,Classic Jackets 1546,5,1,High-quality Jeans for everyday wear.
1547,Trendy Jeans 1547,5,8,High-quality Jeans for everyday wear.
1548,Trendy Jackets 1548,7,1,High-quality Shoes for everyday wear.
1549,Stylish Jeans 1549,1,11,High-quality Jeans for everyday wear.
1550,Classic Shirts 1550,7,4,High-quality Jeans for everyday wear.
1551,Trendy Jeans 1551,8,4,High-quality T-Shirts for everyday wear.
1552,Cool Shoes 1552,4,14,High-quality Dresses for everyday wear.
1553,Cool Jackets 1553,2,16,High-quality T-Shirts for everyday wear.
1554,Trendy Shoes 1554,7,3,High-quality Shoes for everyday wear.
1555,Trendy T-Shirts 1555,4,9,High-quality Dresses for everyday wear.
1556,Classic Jackets 1556,8,17,High-quality Dresses for everyday wear.
1557,Stylish Shoes 1557,3,11,High-quality Shirts for everyday wear.
1558,Cool T-Shirts 1558,6,10,High-quality T-Shirts for everyday wear.
1559,Trendy T-Shirts 1559,2,2,High-quality Dresses for everyday wear.
1560,Cool Shoes 1560,8,3,High-quality Jackets for everyday wear.
1561,Elegant Shoes 1561,7,9,High-quality Jackets for everyday wear.
1562,Trendy Jackets 1562,6,5,High-quality Dresses for everyday wear.
1563,Stylish Shoes 1563,1,6,High-quality Shirts for everyday wear.
1564,Classic Dresses 1564,7,8,High-quality T-Shirts for everyday wear.
1565,Elegant T-Shirts 1565,7,18,High-quality Dresses for everyday wear.
1566,Elegant Jeans 1566,2,2,High-quality Jackets for everyday wear.
1567,Cool Jeans 1567,4,10,High-quality T-Shirts for everyday wear.
1568,Elegant Jackets 1568,3,12,High-quality T-Shirts for everyday wear.
1569,Stylish Dresses 1569,8,16,High-quality Dresses for everyday wear.
1570,Stylish Shoes 1570,1,1,High-quality Shirts for everyday wear.
1571,Stylish Jackets 1571,1,6,High-quality Shoes for everyday wear.
1572,Stylish Shoes 1572,8,18,High-quality Shoes for everyday wear.
1573,Classic Dresses 1573,4,15,High-quality Shirts for everyday wear.
1574,Cool Dresses 1574,5,3,High-quality Jackets for everyday wear.
1575,Cool T-Shirts 1575,8,1,High-quality Dresses for everyday wear.
1576,Classic Dresses 1576,5,6,High-quality Jackets for everyday wear.
1577,Cool Shoes 1577,7,14,High-quality Shoes for everyday wear.
1578,Elegant T-Shirts 1578,5,10,High-quality Shirts for everyday wear.
1579,Cool Jeans 1579,2,6,High-quality Jackets for everyday wear.
1580,Elegant Jeans 1580,6,16,High-quality Jeans for everyday wear.
1581,Trendy Jeans 1581,7,14,High-quality T-Shirts for everyday wear.
1582,Elegant Shoes 1582,7,12,High-quality Jeans for everyday wear.
1583,Cool T-Shirts 1583,7,11,High-quality T-Shirts for everyday wear.
1584,Classic T-Shirts 1584,4,12,High-quality Jackets for everyday wear.
1585,Trendy Jackets 1585,3,1,High-quality Shirts for everyday wear.
1586,Trendy T-Shirts 1586,3,1,High-quality Jackets for everyday wear.
1587,Cool Dresses 1587,2,8,High-quality Jeans for everyday wear.
1588,Stylish Shoes 1588,7,11,High-quality Dresses for everyday wear.
1589,Cool Jackets 1589,3,17,High-quality Jeans for everyday wear.
1590,Cool T-Shirts 1590,3,3,High-quality Shirts for everyday wear.
1591,Cool T-Shirts 1591,8,14,High-quality T-Shirts for everyday wear.
1592,Cool Jackets 1592,6,8,High-quality T-Shirts for everyday wear.
1593,Stylish Jackets 1593,5,10,High-quality Dresses for everyday wear.
1594,Cool Jackets 1594,2,14,High-quality Dresses for everyday wear.
1595,Trendy Shoes 1595,3,18,High-quality Shirts for everyday wear.
1596,Stylish Shirts 1596,8,4,High-quality Shirts for everyday wear.
1597,Trendy Dresses 1597,1,15,High-quality Jackets for everyday wear.
1598,Elegant Shoes 1598,1,8,High-quality Shoes for everyday wear.
1599,Trendy T-Shirts 1599,4,2,High-quality Jeans for everyday wear.
1600,Trendy Jackets 1600,6,10,High-quality Shoes for everyday wear.
1601,Stylish Shirts 1601,8,6,High-quality Shoes for everyday wear.
1602,Cool Jackets 1602,6,12,High-quality Shirts for everyday wear.
1603,Trendy Shirts 1603,8,11,High-quality Jackets for everyday wear.
1604,Elegant Dresses 1604,4,9,High-quality Shoes for everyday wear.
1605,Classic Jeans 1605,3,9,High-quality Dresses for everyday wear.
1606,Classic Shirts 1606,4,1,High-quality Shirts for everyday wear.
1607,Stylish Shirts 1607,2,3,High-quality Dresses for everyday wear.
1608,Trendy Jeans 1608,1,11,High-quality Shirts for everyday wear.
1609,Trendy Shoes 1609,4,18,High-quality Shirts for everyday wear.
1610,Elegant Shoes 1610,5,7,High-quality T-Shirts for everyday wear.
1611,Elegant Shirts 1611,4,10,High-quality Jackets for everyday wear.
1612,Classic Shoes 1612,3,4,High-quality Jeans for everyday wear.
1613,Classic T-Shirts 1613,6,4,High-quality Shoes for everyday wear.
1614,Elegant Shirts 1614,1,14,High-quality T-Shirts for everyday wear.
1615,Trendy Jackets 1615,3,10,High-quality T-Shirts for everyday wear.
1616,Cool Jeans 1616,7,10,High-quality Shoes for everyday wear.
1617,Classic Jackets 1617,7,2,High-quality Jackets for everyday wear.
1618,Elegant Shoes 1618,4,6,High-quality Shirts for everyday wear.
1619,Trendy Jeans 1619,5,1,High-quality Shirts for everyday wear.
1620,Cool T-Shirts 1620,7,1,High-quality Dresses for everyday wear.
1621,Elegant T-Shirts 1621,6,16,High-quality Shoes for everyday wear.
1622,Elegant Dresses 1622,2,16,High-quality T-Shirts for everyday wear.
1623,Stylish Jeans 1623,4,10,High-quality Dresses for everyday wear.
1624,Elegant T-Shirts 1624,8,13,High-quality T-Shirts for everyday wear.
1625,Stylish Shirts 1625,2,13,High-quality Shirts for everyday wear.
1626,Cool T-Shirts 1626,5,18,High-quality Jackets for everyday wear.
1627,Elegant Shoes 1627,7,2,High-quality Shirts for everyday wear.
1628,Elegant Dresses 1628,8,10,High-quality Shoes for everyday wear.
1629,Cool Shoes 1629,6,2,High-quality Shirts for everyday wear.
1630,Trendy Dresses 1630,3,18,High-quality T-Shirts for everyday wear.
1631,Classic Shirts 1631,6,10,High-quality Dresses for everyday wear.
1632,Stylish Jackets 1632,4,14,High-quality Dresses for everyday wear.
1633,Classic Dresses 1633,2,14,High-quality Shoes for everyday wear.
1634,Elegant Dresses 1634,6,8,High-quality Jackets for everyday wear.
1635,Cool T-Shirts 1635,4,7,High-quality T-Shirts for everyday wear.
1636,Classic Shirts 1636,2,10,High-quality T-Shirts for everyday wear.
1637,Stylish Jackets 1637,1,8,High-quality Dresses for everyday wear.
1638,Stylish Jackets 1638,5,1,High-quality Dresses for everyday wear.
1639,Trendy Shirts 1639,8,5,High-quality Shirts for everyday wear.
1640,Trendy Shirts 1640,1,13,High-quality Jeans for everyday wear.
1641,Stylish Shirts 1641,8,8,High-quality Jackets for everyday wear.
1642,Elegant Shoes 1642,8,10,High-quality Dresses for everyday wear.
1643,Cool Dresses 1643,2,11,High-quality Jeans for everyday wear.
1644,Cool Jeans 1644,8,2,High-quality T-Shirts for everyday wear.
1645,Trendy Jackets 1645,8,5,High-quality Shirts for everyday wear.
1646,Cool T-Shirts 1646,3,1,High-quality Jeans for everyday wear.
1647,Trendy T-Shirts 1647,5,15,High-quality Dresses for everyday wear.
1648,Stylish Dresses 1648,4,16,High-quality Dresses for everyday wear.
1649,Cool Dresses 1649,4,13,High-quality Jackets for everyday wear.
1650,Classic Dresses 1650,8,12,High-quality Jeans for everyday wear.
1651,Trendy Jackets 1651,6,14,High-quality Jackets for everyday wear.
1652,Cool Shirts 1652,7,17,High-quality Jeans for everyday wear.
1653,Elegant Shirts 1653,2,2,High-quality Shirts for everyday wear.
1654,Elegant Dresses 1654,6,12,High-quality Jeans for everyday wear.
1655,Trendy Jackets 1655,4,17,High-quality Jeans for everyday wear.
1656,Trendy T-Shirts 1656,6,5,High-quality Shoes for everyday wear.
1657,Trendy Jackets 1657,1,10,High-quality T-Shirts for everyday wear.
1658,Elegant Shoes 1658,8,8,High-quality Shoes for everyday wear.
1659,Elegant Jeans 1659,5,4,High-quality Shirts for everyday wear.
1660,Trendy Jackets 1660,5,1,High-quality Shirts for everyday wear.
1661,Trendy Shirts 1661,5,10,High-quality T-Shirts for everyday wear.
1662,Stylish Shirts 1662,8,4,High-quality Shirts for everyday wear.
1663,Cool T-Shirts 1663,5,15,High-quality T-Shirts for everyday wear.
1664,Cool Jackets 1664,6,1,High-quality Dresses for everyday wear.
1665,Classic T-Shirts 1665,3,2,High-quality T-Shirts for everyday wear.
1666,Cool Dresses 1666,6,4,High-quality Shirts for everyday wear.
1667,Cool Dresses 1667,3,13,High-quality Jeans for everyday wear.
1668,Elegant Dresses 1668,2,2,High-quality Dresses for everyday wear.
1669,Cool Dresses 1669,8,10,High-quality Shoes for everyday wear.
1670,Classic T-Shirts 1670,2,17,High-quality Shirts for everyday wear.
1671,Cool T-Shirts 1671,5,14,High-quality Shirts for everyday wear.
1672,Elegant Jackets 1672,8,12,High-quality T-Shirts for everyday wear.
1673,Trendy Shoes 1673,1,15,High-quality Shoes for everyday wear.
1674,Stylish Shirts 1674,1,18,High-quality Jackets for everyday wear.
1675,Elegant Shoes 1675,5,6,High-quality Jackets for everyday wear.
1676,Classic Dresses 1676,3,10,High-quality T-Shirts for everyday wear.
1677,Trendy Shirts 1677,1,4,High-quality Jackets for everyday wear.
1678,Trendy Shoes 1678,5,8,High-quality Shirts for everyday wear.
1679,Cool Dresses 1679,6,8,High-quality Shoes for everyday wear.
1680,Classic Jackets 1680,7,1,High-quality Shoes for everyday wear.
1681,Elegant Dresses 1681,7,17,High-quality Shoes for everyday wear.
1682,Cool T-Shirts 1682,8,4,High-quality T-Shirts for everyday wear.
1683,Stylish Jackets 1683,4,17,High-quality Dresses for everyday wear.
1684,Trendy T-Shirts 1684,5,7,High-quality Shirts for everyday wear.
1685,Cool Jackets 1685,6,17,High-quality Jackets for everyday wear.
1686,Elegant Shirts 1686,3,16,High-quality T-Shirts for everyday wear.
1687,Classic Shirts 1687,3,8,High-quality Jeans for everyday wear.
1688,Elegant Jackets 1688,8,10,High-quality Dresses for everyday wear.
1689,Elegant Dresses 1689,3,16,High-quality Dresses for everyday wear.
1690,Cool T-Shirts 1690,6,8,High-quality Dresses for everyday wear.
1691,Classic Shoes 1691,4,6,High-quality Shirts for everyday wear.
1692,Classic Shoes 1692,2,13,High-quality Shirts for everyday wear.
1693,Trendy Jeans 1693,2,5,High-quality Shoes for everyday wear.
1694,Trendy T-Shirts 1694,7,14,High-quality T-Shirts for everyday wear.
1695,Classic Shirts 1695,7,4,High-quality Jeans for everyday wear.
1696,Cool Shirts 1696,4,4,High-quality Shirts for everyday wear.
1697,Trendy Shoes 1697,2,13,High-quality Jeans for everyday wear.
1698,Cool Dresses 1698,8,5,High-quality Shoes for everyday wear.
1699,Classic Jeans 1699,6,16,High-quality Dresses for everyday wear.
1700,Elegant Jeans 1700,4,13,High-quality Shoes for everyday wear.
1701,Classic Jeans 1701,7,4,High-quality Jackets for everyday wear.
1702,Trendy Shirts 1702,5,14,High-quality Jeans for everyday wear.
1703,Trendy Dresses 1703,1,11,High-quality Shirts for everyday wear.
1704,Stylish Shoes 1704,7,6,High-quality Shirts for everyday wear.
1705,Stylish Jackets 1705,8,10,High-quality Jackets for everyday wear.
1706,Trendy Jeans 1706,3,18,High-quality Jackets for everyday wear.
1707,Cool Jackets 1707,5,14,High-quality T-Shirts for everyday wear.
1708,Elegant Dresses 1708,6,8,High-quality T-Shirts for everyday wear.
1709,Elegant Shoes 1709,1,6,High-quality T-Shirts for everyday wear.
1710,Trendy Dresses 1710,7,11,High-quality Jackets for everyday wear.
1711,Elegant Shirts 1711,3,14,High-quality Jackets for everyday wear.
1712,Cool Shirts 1712,8,14,High-quality Shoes for everyday wear.
1713,Stylish T-Shirts 1713,1,2,High-quality Dresses for everyday wear.
1714,Classic Jeans 1714,1,10,High-quality T-Shirts for everyday wear.
1715,Classic Shirts 1715,7,6,High-quality Dresses for everyday wear.
1716,Classic Dresses 1716,3,2,High-quality Dresses for everyday wear.
1717,Trendy Jeans 1717,5,11,High-quality Shirts for everyday wear.
1718,Cool Jackets 1718,3,4,High-quality Jeans for everyday wear.
1719,Elegant T-Shirts 1719,4,4,High-quality T-Shirts for everyday wear.
1720,Classic Jeans 1720,4,14,High-quality Shirts for everyday wear.
1721,Classic Shoes 1721,6,4,High-quality Shoes for everyday wear.
1722,Elegant Jeans 1722,1,15,High-quality Shoes for everyday wear.
1723,Trendy Jackets 1723,1,10,High-quality Jeans for everyday wear.
1724,Classic Dresses 1724,7,4,High-quality Jackets for everyday wear.
